timestamp,edge_node,provider,bytes,user_id,execution_time
3565013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74689,45,1078
3565015,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,87182,1,953
3565015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75633,6,906
3565017,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,68579,92,750
3566007,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75523,73,953
3566009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,81043,12,2203
3566010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68994,40,816
3566012,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,82478,24,784
3566014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,65960,91,665
3566014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,83039,96,875
3566015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75057,11,1843
3566015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70459,87,796
3566019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,80975,4,853
3567005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78010,28,740
3567010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75277,78,852
3567014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74343,7,984
3567015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68365,2,7406
3567018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,76188,93,767
3567019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,80613,76,953
3568005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69005,14,655
3568005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69348,28,907
3568006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68959,37,731
3568006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68802,44,737
3568007,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,73617,67,796
3568009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74309,71,765
3568010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,67665,34,688
3568015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,81361,2,859
3568015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,73475,16,2304
3568016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,91216,82,812
3568016,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75546,84,728
3569005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76270,14,899
3569005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71428,28,843
3569007,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68340,51,765
3569008,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,58884,41,687
3569009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,88829,12,2371
3569009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,61572,49,875
3569010,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,83888,60,1109
3569011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,81851,56,796
3569013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,84275,32,890
3569019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68975,4,804
3570008,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,71481,17,906
3570008,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,76129,35,828
3570009,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,84945,42,808
3570010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69317,97,820
3570015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76318,11,525
3570015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68677,66,891
3571005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74291,14,781
3571006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,83086,44,770
3571009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,61204,57,828
3571009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,82161,71,1093
3571010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76285,34,750
3571012,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72541,46,734
3571014,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,69935,81,2265
3571018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,91943,93,746
3571019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75106,98,932
3572009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,67231,83,1281
3572010,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,80369,50,796
3572015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,77188,3,766
3573005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76363,14,609
3573006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71047,44,859
3573007,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,88984,67,828
3573009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,84626,49,1008
3573010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,79918,47,714
3573012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70037,99,781
3573013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72906,32,747
3573013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71342,99,718
3573015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,65272,8,1749
3573020,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,75947,85,701
3574005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72300,28,730
3574007,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69323,51,937
3574008,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,73941,17,781
3574013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72335,21,707
3574014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70383,48,845
3574015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,89932,11,1496
3574019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,63588,98,828
3575007,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74764,73,696
3575008,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76593,70,1005
3575009,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,74561,23,1078
3575010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72502,47,646
3575012,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71761,46,773
3575013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68921,15,874
3575014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74371,48,769
3575015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72482,6,754
3575015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,63735,8,877
3575016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75601,0,2166
3575016,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,71085,53,828
3575016,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,80371,84,875
3575017,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,75043,27,843
3575019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68793,76,1125
3576009,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,65268,36,796
3576011,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,78949,77,890
3576012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74228,88,697
3576013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75120,21,918
3576014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,83220,52,811
3576015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,80591,11,752
3576020,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,65284,85,812
3577006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74010,44,763
3577007,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71442,73,940
3577008,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,77038,17,765
3577010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75629,13,859
3577010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74220,55,734
3577011,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,65364,54,1171
3577013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69364,21,1078
3577013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74545,32,843
3578006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73751,37,1578
3578009,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,14632,42,684
3578009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74995,57,859
3578011,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,75580,38,665
3578012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71337,63,859
3578012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,61732,88,1000
3578014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,79305,52,890
3578015,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,88894,1,812
3578015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,80099,6,891
3578016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71299,0,656
3578018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,79967,93,906
3578019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,81788,76,721
3578019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79611,95,734
3579006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74021,44,878
3579009,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,71773,36,812
3579009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,76096,71,757
3579011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77228,56,721
3579011,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,72977,65,1372
3579011,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,67923,68,828
3580007,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78447,73,819
3580008,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,68523,17,822
3580008,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79922,33,751
3580010,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,82845,60,1102
3580011,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,79711,43,1531
3580012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,82849,63,765
3580013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,78955,15,675
3580014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,90028,7,859
3580014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,28810,52,1656
3580014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,59478,75,726
3580014,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,70429,81,835
3580019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,73783,98,781
3581006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,81713,61,859
3581008,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,84912,70,921
3581009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75389,57,812
3581010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,94316,47,1953
3581011,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,88318,38,1906
3581011,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,73429,54,890
3581012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79651,58,765
3581013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69441,25,828
3581015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71401,6,828
3581015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,89086,11,843
3581017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,82767,74,743
3582003,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,80341,20,763
3582008,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,71079,30,984
3582008,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,75197,35,796
3582011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72537,56,953
3582011,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,71729,77,1128
3582017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86952,80,1218
3582018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74261,93,2015
3583010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,73715,13,708
3583010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,78242,47,734
3583010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71711,72,947
3583012,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72930,46,834
3583013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,59475,45,1043
3583014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,67065,7,768
3583014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74518,75,856
3583015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,88755,2,836
3583016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,65225,0,708
3584007,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72262,73,788
3584008,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,89010,41,1107
3584010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75027,97,828
3584011,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,91016,43,885
3584011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,65316,56,813
3584013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74723,25,796
3584015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71681,11,721
3584016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,76321,53,781
3584019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68350,95,688
3585005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,91246,14,984
3585009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,59457,9,717
3585010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,65224,55,900
3585012,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75332,29,919
3585013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70017,32,797
3585015,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,469,1,156
3585016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69382,53,687
3585018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,78323,93,843
3585019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,73441,4,812
3586008,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,81652,33,1080
3586010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,64724,13,796
3586010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,60713,34,731
3586010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69346,97,757
3586011,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,82699,43,792
3586011,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,79741,77,812
3586013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78468,45,790
3586014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71368,96,798
3586015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,65111,2,667
3586018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74432,93,827
3587005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,67893,14,781
3587009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,81728,9,710
3587009,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,59800,23,752
3587009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71254,71,1156
3587010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,59490,64,803
3587011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68977,31,6671
3587011,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,68571,38,781
3587012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,14660,31,457
3587014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,76405,91,2031
3587017,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,82147,27,812
3588006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79217,39,4109
3588008,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,82809,41,812
3588010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72047,26,715
3588011,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,81913,43,890
3588012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68391,88,875
3588013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70721,45,849
3588015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,77660,6,885
3588016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72935,0,859
3588017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,88005,74,765
3589009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,63300,57,859
3589010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,67629,34,687
3589013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,67689,25,846
3589015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68377,87,692
3590006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75831,86,1031
3590007,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,73738,67,686
3590009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,81783,49,733
3590010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71764,64,862
3590011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,20058,56,250
3590013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78464,99,892
3590014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,86824,48,2247
3590014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,65224,91,815
3590019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73809,89,1000
3591008,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,73749,35,770
3591009,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,72508,23,1018
3591009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,59956,57,658
3591012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72119,19,890
3591012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74277,63,792
3591012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68653,88,782
3591015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75031,8,921
3591019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71849,98,906
3592006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76070,37,801
3592009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68767,71,769
3592010,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,72200,5,789
3592010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,84243,64,1109
3592011,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71844,54,971
3592012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,83009,31,921
3592012,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,88887,46,718
3592012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78384,63,906
3592015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,93350,6,922
3592015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74037,11,828
3592015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,71459,16,754
3592015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68990,87,899
3592015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74075,94,765
3592017,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,92040,27,843
3592017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,67187,74,843
3592017,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,80381,92,748
3593006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78273,86,638
3593009,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,72337,23,812
3593010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,77777,40,921
3593010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68545,55,791
3593011,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,70435,79,765
3593012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74932,31,812
3593013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,65428,15,843
3593014,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,89096,81,859
3593017,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,78951,92,765
3593019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68341,98,1005
3594006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71348,37,1087
3594006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75647,61,1031
3594009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75475,49,968
3594010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69441,47,921
3594010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76124,64,906
3594012,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,71483,10,921
3594012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72170,88,788
3594014,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,69348,81,686
3594019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75240,4,788
3595008,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,72487,30,906
3595010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69471,26,875
3595012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70747,58,928
3595015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72937,8,751
3595015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,65456,16,718
3595016,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77745,84,859
3595017,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,70410,27,713
3595019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79299,89,890
3596005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,82851,28,2328
3596009,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,68895,23,796
3596009,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,65118,69,746
3596009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,61716,71,750
3596010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68685,40,1015
3596010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78381,55,733
3596010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69992,64,667
3596010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75305,78,754
3596013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,66683,32,890
3596014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73809,96,3015
3596016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68976,53,688
3597006,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,40576,37,495
3597008,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72601,41,828
3597009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74228,71,812
3597010,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74722,97,807
3597011,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,74287,68,890
3597012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74982,31,720
3598009,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,85048,42,1046
3598010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86760,64,874
3598011,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,75467,65,1052
3598013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,79635,25,828
3598014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,56900,48,843
3598014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,88802,52,810
3598015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,88880,87,974
3598016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,79565,0,769
3599009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77223,9,2109
3599015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75592,59,768
3599016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,66692,53,725
3599016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,67122,82,736
3599017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69386,82,746
3599017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71669,90,1031
3599019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78247,89,764
3600005,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,82813,14,877
3600007,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,75606,51,852
3600008,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,79259,17,921
3600008,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,64692,70,765
3600012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79593,31,795
3600012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,80389,88,781
3600013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,65444,25,1220
3600015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69985,66,796
3600015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74597,94,875
3600017,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,64584,92,696
3601009,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,76419,36,2083
3601010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76283,34,890
3601010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72484,55,833
3601012,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,469,24,113
3601013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70009,32,812
3601015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71326,8,839
3601015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,84910,16,906
3601017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,79625,74,769
3601019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75269,4,890
3602006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,67201,44,953
3602012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69447,19,828
3602014,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,84666,52,2536
3602014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70369,96,726
3602016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,86758,0,796
3603009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75151,9,914
3603009,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,78503,23,812
3603010,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,72874,50,809
3603011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72981,56,1392
3603013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,87020,32,828
3603015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69395,2,4857
3603015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71793,66,898
3603016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,56703,53,703
3604006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71643,39,753
3604006,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76314,61,678
3604007,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,69407,67,706
3604008,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,40292,17,549
3604009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71891,12,812
3604009,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69997,49,937
3604010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72961,72,906
3604011,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,75203,38,984
3604011,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75231,43,668
3604011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72630,56,1468
